ID,CC_Consumption
19384,3866.4994456666686
13780,6286.404414666668
8196,2517.8936903333324
11174,5941.481280333339
8470,5716.649417999997
19975,4933.602545999998
11270,10368.245431000008
9365,3922.6056616666665
3421,9456.378121000002
8140,7171.5175880000015
18211,5584.749588333331
4722,7915.391715333333
10017,5452.333440000003
15132,5597.454966666672
6901,10337.025214333333
5691,6104.721141999998
5573,12076.985737999998
7435,10497.96862266665
12152,4654.713144666666
7341,19843.18371633337
18994,10866.699968
14584,7289.683884999996
8809,7078.7189419999995
580,13084.016259999997
6747,6001.239865333329
14369,5425.465368333335
10555,7679.636798333342
6115,5246.19795633333
14575,3010.559123999997
18533,22619.561038999997
19227,7118.361515999998
746,11101.109812666664
3022,9816.374673000006
12628,7245.414471666667
9754,10080.977863666676
10054,8669.666474333335
8368,1918.3549460000006
3812,10252.921122333344
2453,11435.970078666658
5232,9099.51856633334
19645,5814.586760666671
6028,3126.1309193333364
4332,8932.974665
17532,16668.317439333317
6678,23571.062908999982
19505,3209.5611259999973
14775,10867.68296433333
18952,7631.269379333334
14218,12558.560245
6001,1351.7616279999984
13700,14591.035042666654
1453,5758.233532333337
6235,5112.491580000001
7071,18953.79073200002
19984,9016.581837666667
17924,7321.80719366667
12845,4175.475542666668
4628,6703.411762999993
945,5354.498735333334
14157,9231.501373333344
13618,6311.639502666667
16658,5213.9080126666695
5300,9781.821776333345
12449,7007.961009666668
13783,15396.826939666662
9980,6271.842636333335
16845,15206.595993333338
2862,6642.056200333339
3350,4396.431039666665
17429,20576.68165300001
1895,11016.03059233333
11101,10141.018902666665
3963,14206.79078399998
1133,5189.764990666665
13673,17304.82547966667
13489,11292.596547666668
13865,6025.555281333333
15786,5083.768186333334
3985,3478.916414666665
11998,1897.0274570000001
10739,4588.077379666669
4702,6459.684222666662
7499,3076.862973333333
8550,7644.302349666669
4776,13901.432158000005
13317,10325.401658999994
2184,4341.502123333333
807,5401.297822333334
7099,36262.34292100005
8973,22988.103188000016
9369,8088.3260306666725
16823,7278.230351000003
11525,11960.040161999994
10986,11586.774315000004
2434,15635.867961000002
3108,5065.634221999998
18217,10686.11919833333
10631,28622.430636333334
9141,6085.795028666669
7760,3634.1636216666698
10905,13388.694379333332
5890,5259.018231999998
11294,47745.23379633341
19332,21204.878876333347
5426,4813.170635999996
17785,3835.763794666666
11420,5208.13175966666
3049,5066.60706333333
12632,4738.6474703333315
19246,12965.363781999997
13271,5262.362303999996
17803,10564.474001333325
17126,9452.238075666675
8698,4133.75459433333
5996,27290.96907933333
11892,9961.669855000002
15263,14491.078043333335
5210,1863.4795413333325
12905,11097.594999666675
19208,4431.614663666666
5599,13140.624916666671
13512,16366.717134333321
19511,5846.766160666671
16281,6246.265790333327
2142,9523.567678333335
11034,2272.8855236666677
19121,8860.715266999996
7803,6889.619390666674
2236,3368.640919666668
8589,9628.65997966666
14052,4706.4185626666695
10440,9767.928832999998
17316,4639.611098333334
1123,11098.502101666669
8102,2786.625148
15355,19732.791916333335
252,13241.228770333337
8193,8338.212563666664
15147,9405.696471666679
13263,6205.044680666668
8385,8808.188302333338
13425,4226.7157926666605
19762,5549.304389000001
12939,6570.566033666667
16290,28378.215709999968
31,14599.705618
14664,5210.062877
11006,14040.487614666677
7303,4618.520681666668
2135,5949.932102999998
7946,7001.299427333328
19020,11713.956307666656
977,11480.844366333333
1281,9402.791473333338
6100,8923.105919000005
13110,4572.492563666662
644,14817.885854333332
17424,15012.845565000014
16563,6140.039561666663
17516,9260.714961333333
11881,10663.402784333335
13520,8099.650461666662
15120,19513.140808333337
13448,7710.084959666664
5828,9004.117699666665
8383,9794.373004333343
12324,3171.778089666667
11737,12417.741600999994
3534,7462.248791666666
